Make,Model,Vehicle Type,Vehicle Type NEW
SPYDER,RT,MOTORCYCLE,Motorcycle
SUZUKI,DL650AAL/DL650AL,MOTORCYCLE,Motorcycle
SUZUKI,DL650AL,MOTORCYCLE,Motorcycle
SUZUKI,DR-Z400S,MOTORCYCLE,Motorcycle
SUZUKI,GSF1200SK/GSF1200K,MOTORCYCLE,Motorcycle
SUZUKI,GSX-R600,MOTORCYCLE,Motorcycle
SUZUKI,GSX-R750L,MOTORCYCLE,Motorcycle
SUZUKI,VZR1800,MOTORCYCLE,Motorcycle
TOYOTA,CARGO VAN,TRUCK,Combination Short-haul Truck
TOYOTA,COROLLA IM,PASSENGER CAR,Passenger Car
TOYOTA,MR2,PASSENGER CAR,Passenger Car
TOYOTA,SCION IQ,PASSENGER CAR,Passenger Car
TRIUMPH,AMERICA,MOTORCYCLE,Motorcycle
TRIUMPH,SCRAMBLER,MOTORCYCLE,Motorcycle
TRIUMPH,TIGER,MOTORCYCLE,Motorcycle
VICTORY,CROSS COUNTRY,MOTORCYCLE,Motorcycle
VICTORY,VISION,MOTORCYCLE,Motorcycle
VOLKSWAGEN,VANAGON,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
VOLVO,C30,PASSENGER CAR,Passenger Car
YAMAHA,FJR1300,MOTORCYCLE,Motorcycle
YAMAHA,FZ07,MOTORCYCLE,Motorcycle
YAMAHA,FZ8-N,MOTORCYCLE,Motorcycle
YAMAHA,XV250 V STAR 250,MOTORCYCLE,Motorcycle
YAMAHA,YW50 / ZUMA 50,MOTORCYCLE,Motorcycle
ARCIMOTO,REVERSE TRIKE,MOTORCYCLE,Motorcycle
ASTON MARTIN,VANQUISH,PASSENGER CAR,Passenger Car
AUDI,R8,PASSENGER CAR,Passenger Car
BMW,525XI,PASSENGER CAR,Passenger Car
BMW,530IA,PASSENGER CAR,Passenger Car
BMW,545I,PASSENGER CAR,Passenger Car
BMW,850I,PASSENGER CAR,Passenger Car
BMW,F 800 GS,MOTORCYCLE,Motorcycle
BUICK,ELECTRA,PASSENGER CAR,Passenger Car
CHEV,C3500,INCOMPLETE VEHICLE,Transit Bus
CHEV,G20 TURTLE,INCOMPLETE VEHICLE,Combination Long-haul Truck
CHRYSLER,GRAND VOYAGER,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
DODG,RAM 3500,INCOMPLETE VEHICLE,Combination Short-haul Truck
DODG,RAM 5500,INCOMPLETE VEHICLE,Light Commercial Truck
DUCATI,CLASSIC,MOTORCYCLE,Motorcycle
DUCATI,MULTISTRADA 950,MOTORCYCLE,Motorcycle
FORD,F-450,TRUCK,Light Commercial Truck
FORD,PROBE,PASSENGER CAR,Passenger Car
GM,CUTAWAY,INCOMPLETE VEHICLE,Motor Home
GMC,JIMMY,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
GMC,SAFARI,TRUCK,Refuse Truck
HARLEY DAVIDSON,CVO ROAD KING 5,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,DYNA SUPER GLIDE SPORT,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHCS ANV / 115TH ANNIVERSARY HERITAGE CLASSIC 114,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHT / ELECTRA GLIDE STANDARD,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHTCUTG / TRI GLIDE ULTRA,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHTKSE / CVO LIMITED,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHTP / ELECTRA GLIDE STANDARD POLICE,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXDL / DYNA LOW RIDER,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXDL103 / LOW RIDER,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,V-ROD 100TH ANNIVERSARY / V-ROD,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,XL 1200,MOTORCYCLE,Motorcycle
HONDA,CBR1100XX,MOTORCYCLE,Motorcycle
HONDA,CIVIC TYPE R,PASSENGER CAR,Passenger Car
HONDA,CR-Z,PASSENGER CAR,Passenger Car
HONDA,VT750 (SHADOW ACE 750),MOTORCYCLE,Motorcycle
HUSQVARNA,ENDURO,MOTORCYCLE,Motorcycle
HYUNDAI,SANTA FE XL,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
INDIAN MOTORCYCLE,CHIEF,MOTORCYCLE,Motorcycle
INFINITI,M45,PASSENGER CAR,Passenger Car
INTL,S-SERIES,INCOMPLETE VEHICLE,Other Buses
KAWASAKI,KLX650,MOTORCYCLE,Motorcycle
KAWASAKI,VERSYS 1000,MOTORCYCLE,Motorcycle
KIA,SOUL EV,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
MINI,COOPER ROADSTER,PASSENGER CAR,Passenger Car
MITSUBISHI,MIGHTY MAX,TRUCK,Single Unit Long-haul Truck
NISSAN,300ZX,PASSENGER CAR,Passenger Car
NISSAN,NV200,TRUCK,Single Unit Short-haul Truck
NISSAN,PULSAR,PASSENGER CAR,Passenger Car
OLDSMOBILE,AURORA,PASSENGER CAR,Passenger Car
OLDSMOBILE,SILHOUETTE,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
RAM,PROMASTER 2500,TRUCK,Passenger Truck
SAAB,9000,PASSENGER CAR,Passenger Car
SATURN,ASTRA,PASSENGER CAR,Passenger Car
SATURN,LS,PASSENGER CAR,Passenger Car
SATURN,LW2,PASSENGER CAR,Passenger Car
SUBARU,LEGACY,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
SUZUKI,AERIO,PASSENGER CAR,Passenger Car
SUZUKI,GS500E,MOTORCYCLE,Motorcycle
SUZUKI,KIZASHI,PASSENGER CAR,Passenger Car
SUZUKI,RV200L9,MOTORCYCLE,Motorcycle
THOMAS BUILT,MVP-EF (ENGINE FRONT),BUS,Other Buses
TOYOTA,86,PASSENGER CAR,Passenger Car
VOLKSWAGEN,R32,PASSENGER CAR,Passenger Car
YAMAHA,XV1900 ROADLINER,MOTORCYCLE,Motorcycle
YAMAHA,XV1900 STRATOLINER,MOTORCYCLE,Motorcycle
YAMAHA,YZF-R6,MOTORCYCLE,Motorcycle
ALFA ROMEO,STELVIO,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
APRILIA,SR 50,MOTORCYCLE,Motorcycle
BMW,G 310 GS,MOTORCYCLE,Motorcycle
CADILLAC,CATERA,PASSENGER CAR,Passenger Car
DAEWOO,LANOS,PASSENGER CAR,Passenger Car
DODG,RAM VAN,INCOMPLETE VEHICLE,Passenger Truck
FORD,F450,INCOMPLETE VEHICLE,Refuse Truck
FTWD,JAMBOREE,INCOMPLETE VEHICLE,School Bus
GMC,CABALLERO,TRUCK,Combination Long-haul Truck
HARLEY DAVIDSON,FLRT / FREEWHEELER,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,ROAD KING CUSTOM,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,SWITCHBACK,MOTORCYCLE,Motorcycle
HONDA,VTX1300C,MOTORCYCLE,Motorcycle
HONDA,XR400R,MOTORCYCLE,Motorcycle
INFINITI,G25,PASSENGER CAR,Passenger Car
INFINITI,QX30,PASSENGER CAR,Passenger Car
KAWASAKI,KLX250S,MOTORCYCLE,Motorcycle
LAND ROVER,DEFENDER,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
NISSAN,NX/SENTRA,PASSENGER CAR,Passenger Car
OLDSMOBILE,NINETY EIGHT (98),PASSENGER CAR,Passenger Car
SUBARU,LOYALE,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
SUZUKI,GSX650F,MOTORCYCLE,Motorcycle
TRIUMPH,DAYTONA,MOTORCYCLE,Motorcycle
AUDI,RS4,PASSENGER CAR,Passenger Car
AUDI,RS7,PASSENGER CAR,Passenger Car
AUDI,TTS,PASSENGER CAR,Passenger Car
BMW,330E,PASSENGER CAR,Passenger Car
BMW,R 1200 C,MOTORCYCLE,Motorcycle
CADILLAC,CIMARRON,PASSENGER CAR,Passenger Car
CHEV,G10,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
CHEVROLET,CITY EXPRESS,TRUCK,Combination Short-haul Truck
DODGE,SPIRIT,PASSENGER CAR,Passenger Car
DUCATI,MONSTER,MOTORCYCLE,Motorcycle
FORD,F,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
FORD,F-100,TRUCK,Light Commercial Truck
FORD,F250,INCOMPLETE VEHICLE,Transit Bus
FORD,FESTIVA,PASSENGER CAR,Passenger Car
FORD,GOSHEN,INCOMPLETE VEHICLE,Combination Long-haul Truck
FREIGHTLINER,SPRINTER,TRUCK,Refuse Truck
GEO,STORM,PASSENGER CAR,Passenger Car
HARLEY DAVIDSON,CVO SOFTAIL SPRINGER,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHTK ANV / 115TH ANNIVERSARY ULTRA LIMITED,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXDF103 / FAT BOB,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXDWG,MOTORCYCLE,Motorcycle
APRILIA,RST FUTURA,MOTORCYCLE,Motorcycle
APRILIA,TUONO,MOTORCYCLE,Motorcycle
ASTON MARTIN,V8 VANTAGE,PASSENGER CAR,Passenger Car
BMW,645I,PASSENGER CAR,Passenger Car
BMW,750XI / ALPINA B7,PASSENGER CAR,Passenger Car
BMW,C 650 GT,MOTORCYCLE,Motorcycle
BUICK,REGAL TOURX,PASSENGER CAR,Passenger Car
CADILLAC,XT6,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
CAN-AM,SPYDER,MOTORCYCLE,Motorcycle
CHEV,C4500,INCOMPLETE VEHICLE,Combination Short-haul Truck
DODGE,ARIES,PASSENGER CAR,Passenger Car
DODGE,RAM,PASSENGER CAR,Passenger Car
DUCATI,"MULTISTRADA 950, MULTISTRADA 1260",MOTORCYCLE,Motorcycle
FERRARI,355 SPIDER,PASSENGER CAR,Passenger Car
FERRARI,458 SPIDER,PASSENGER CAR,Passenger Car
FIAT,SPIDER 2000,PASSENGER CAR,Passenger Car
FORD,350,INCOMPLETE VEHICLE,Light Commercial Truck
GEO,TRACKER,TRUCK,Single Unit Long-haul Truck
GMC,FORWARD CONTROL CHASSIS,INCOMPLETE VEHICLE,Motor Home
GMC,RALLY WAGON/VAN,INCOMPLETE VEHICLE,Other Buses
"GUANGZHOU PANYU HUANAN MOTORS GROUP CO., LTD.","GUANGZHOU PANYU HUANAN MOTORS GROUP CO., LTD.",MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHC / HERITAGE CLASSIC,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHRC103 / ROAD KING CLASSIC 103,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHS,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHT,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHXSE / CVO STREET GLIDE,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLSTF / FAT BOY,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXLR,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXRS,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXSTC,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,SEVENTY-TWO,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,SPORTSTER 883,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,XL883N / IRON 883,MOTORCYCLE,Motorcycle
HONDA,VTX1800C (VTX),MOTORCYCLE,Motorcycle
HONDA,Z125 (MONKEY),MOTORCYCLE,Motorcycle
INDIAN MOTORCYCLE,SCOUT,MOTORCYCLE,Motorcycle
INDIAN MOTORCYCLE,SCOUT SIXTY,MOTORCYCLE,Motorcycle
ISUZU,OASIS,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
JEEP,J-10,TRUCK,Single Unit Short-haul Truck
KAWASAKI,POLICE 1000,MOTORCYCLE,Motorcycle
KAWASAKI,VULCAN 750,MOTORCYCLE,Motorcycle
KAWASAKI,VULCAN 800,MOTORCYCLE,Motorcycle
KAWASAKI,ZRX 1200R,MOTORCYCLE,Motorcycle
LINCOLN,ZEPHYR,PASSENGER CAR,Passenger Car
MASERATI,LEVANTE,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
MASERATI,QUATTROPORTE,PASSENGER CAR,Passenger Car
MAZDA,323,PASSENGER CAR,Passenger Car
MAZDA,PU,TRUCK,Passenger Truck
MERCEDES-BENZ,240,PASSENGER CAR,Passenger Car
MERCEDES-BENZ,400,PASSENGER CAR,Passenger Car
NISSAN,STANZA,PASSENGER CAR,Passenger Car
OLDSMOBILE,REGENCY,PASSENGER CAR,Passenger Car
PIAGGIO AND VESPA,GTS/GTV,MOTORCYCLE,Motorcycle
PONTIAC,G8,PASSENGER CAR,Passenger Car
SHANGHAI JMSTAR MOTORCYCLE,JSD50QT-2/JSD150T-2/JDS250T-2,MOTORCYCLE,Motorcycle
SUZUKI,DR650SE,MOTORCYCLE,Motorcycle
SUZUKI,DR650SEL9,MOTORCYCLE,Motorcycle
SUZUKI,GS500K,MOTORCYCLE,Motorcycle
SUZUKI,GSX-R1000K,MOTORCYCLE,Motorcycle
SUZUKI,SV650/SV650S,MOTORCYCLE,Motorcycle
SUZUKI,VERONA,PASSENGER CAR,Passenger Car
SUZUKI,VL800TL,MOTORCYCLE,Motorcycle
SUZUKI,VS1400,MOTORCYCLE,Motorcycle
THOMAS BUILT,SAF-T-LINER MVP,BUS,School Bus
TOYOTA,PRIUS PLUG-IN,PASSENGER CAR,Passenger Car
TOYOTA,SCION IM,PASSENGER CAR,Passenger Car
VOLKSWAGEN,CABRIOLET,PASSENGER CAR,Passenger Car
VOLVO,760 SERIES,PASSENGER CAR,Passenger Car
VOLVO,S90,PASSENGER CAR,Passenger Car
VOLVO,V40,PASSENGER CAR,Passenger Car
YAMAHA,XJ650,MOTORCYCLE,Motorcycle
AMERICAN MOTORS,EAGLE,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
AUDI,Q8,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
BMW,325IX,PASSENGER CAR,Passenger Car
BMW,335D,PASSENGER CAR,Passenger Car
BMW,R 1150 GS,MOTORCYCLE,Motorcycle
BMW,S 1000 RR,MOTORCYCLE,Motorcycle
BUICK,SKYLARK,PASSENGER CAR,Passenger Car
BUICK,TERRAZA,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
CADILLAC,ELR,PASSENGER CAR,Passenger Car
CADILLAC,XLR,PASSENGER CAR,Passenger Car
CHEVROLET,GEO SPRINT,PASSENGER CAR,Passenger Car
CHRYSLER,LHS,PASSENGER CAR,Passenger Car
DODG,DMP,INCOMPLETE VEHICLE,Passenger Truck
DODG,RAM3500,INCOMPLETE VEHICLE,Refuse Truck
DODGE,CARAVAN,TRUCK,Combination Long-haul Truck
DODGE,VIPER,PASSENGER CAR,Passenger Car
DUCATI,HYPERMOTARD (HYM),MOTORCYCLE,Motorcycle
FORD,E-350,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
FREIGHTLINER,SPRINTER,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
GMC,R35 CONVENTIONAL,INCOMPLETE VEHICLE,School Bus
GMC,VANDURA,TRUCK,Combination Short-haul Truck
HARLEY DAVIDSON,FLHRXS / ROAD KING SPECIAL,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXDB103 / DYNA STREET BOB,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,SUPERLOW 1200T,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,XL1200V / SEVENTY-TWO,MOTORCYCLE,Motorcycle
HONDA,GL1100 (GOLDWING),MOTORCYCLE,Motorcycle
HONDA,NCH50 (METROPOLITAN),MOTORCYCLE,Motorcycle
HONDA,NCW50/METROPOLITAN,MOTORCYCLE,Motorcycle
HONDA,SA50,MOTORCYCLE,Motorcycle
HONDA,VF750C (MAGNA),MOTORCYCLE,Motorcycle
HONDA,VTX1800R (VTX),MOTORCYCLE,Motorcycle
INFINITI,FX37,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
INFINITI,FX45,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
INFINITI,J30,PASSENGER CAR,Passenger Car
JEEP,WAGONEER,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
KAWASAKI,KZ440,MOTORCYCLE,Motorcycle
KAWASAKI,NINJA 1000,MOTORCYCLE,Motorcycle
KAWASAKI,NINJA 300,MOTORCYCLE,Motorcycle
KAWASAKI,VULCAN 1700,MOTORCYCLE,Motorcycle
KAWASAKI,VULCAN S,MOTORCYCLE,Motorcycle
KTM,390 DUKE,MOTORCYCLE,Motorcycle
MAZDA,NAVAJO,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
MEIDUO,MEIDUO,MOTORCYCLE,Motorcycle
MERCEDES-BENZ,GLB-CLASS,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
MERCURY,TOPAZ,PASSENGER CAR,Passenger Car
NISSAN,STANZA WAGON,PASSENGER CAR,Passenger Car
OLDSMOBILE,CUTLASS SALON,PASSENGER CAR,Passenger Car
PONTIAC,FIERO,PASSENGER CAR,Passenger Car
PONTIAC,SUNBIRD,PASSENGER CAR,Passenger Car
PORSCHE,944,PASSENGER CAR,Passenger Car
SUZUKI,DR-Z400SK,MOTORCYCLE,Motorcycle
WASHINGTON CHOPPERS,WASHINGTON CHOPPERS,MOTORCYCLE,Motorcycle
YAMAHA,FZ09,MOTORCYCLE,Motorcycle
YAMAHA,YW125 / ZUMA 125,MOTORCYCLE,Motorcycle
YAMAHA,YZF-R1,MOTORCYCLE,Motorcycle
BMW,340I,PASSENGER CAR,Passenger Car
BMW,530E,PASSENGER CAR,Passenger Car
BMW,650I,PASSENGER CAR,Passenger Car
BMW,M2,PASSENGER CAR,Passenger Car
CHEVROLET,SS,PASSENGER CAR,Passenger Car
DODG,3500,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
DUCATI,SUPER SPORT (FAIRED SPORT BIKE),MOTORCYCLE,Motorcycle
GMC,RALLY,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
HARLEY DAVIDSON,ELECTRA GLIDE CLASSIC,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXR,MOTORCYCLE,Motorcycle
HONDA,VFR800 (INTERCEPTOR),MOTORCYCLE,Motorcycle
IVEC,DELVAN,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
KAWASAKI,VULCAN 2000,MOTORCYCLE,Motorcycle
KTM,1090 ADVENTURE R,MOTORCYCLE,Motorcycle
MAZDA,MX-6,PASSENGER CAR,Passenger Car
MERCEDES-BENZ,SPRINTER,BUS,Transit Bus
PIAGGIO AND VESPA,VESPA PRIMAVERA / SPRINT 150,MOTORCYCLE,Motorcycle
SUZUKI,GSF1250S,MOTORCYCLE,Motorcycle
SUZUKI,GSX1250FAL,MOTORCYCLE,Motorcycle
BETA,XTRAINER,MOTORCYCLE,Motorcycle
BMW,535D,PASSENGER CAR,Passenger Car
BMW,R 1100 S,MOTORCYCLE,Motorcycle
BMW,R 1200 CL,MOTORCYCLE,Motorcycle
BMW,R 1200 S,MOTORCYCLE,Motorcycle
CHEV,1500,INCOMPLETE VEHICLE,Transit Bus
CHEV,C2PU,INCOMPLETE VEHICLE,Combination Long-haul Truck
CHEV,SCH BUS,INCOMPLETE VEHICLE,Combination Short-haul Truck
DAYTEC CENTER,DAYTEC CENTER,MOTORCYCLE,Motorcycle
DODG,VAB25,INCOMPLETE VEHICLE,Light Commercial Truck
DODGE,CAVAN,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
FORD,FALCON,INCOMPLETE VEHICLE,Motor Home
FORD,STARCRAFT,INCOMPLETE VEHICLE,Other Buses
GMC,SAVANA,BUS,Other Buses
APRILIA,SPORTCITY ONE 50,MOTORCYCLE,Motorcycle
BAJAJ AUTO,CHETAK,MOTORCYCLE,Motorcycle
BMW,325IT,PASSENGER CAR,Passenger Car
BMW,750LI / ALPINA B7,PASSENGER CAR,Passenger Car
CHEV,C20,INCOMPLETE VEHICLE,Passenger Truck
CHEV,VENTURE,INCOMPLETE VEHICLE,Refuse Truck
CHEVROLET,SSR,TRUCK,Light Commercial Truck
"CHONGQING ZONGSHEN AUTOMOTIVE INDUSTRY CO., LTD.",TT 250,MOTORCYCLE,Motorcycle
CHRYSLER,CORDOBA,PASSENGER CAR,Passenger Car
CHRYSLER,PROWLER,PASSENGER CAR,Passenger Car
DATSUN,280ZX,PASSENGER CAR,Passenger Car
DODGE,MINI RAM,TRUCK,Refuse Truck
DODGE,SHADOW,PASSENGER CAR,Passenger Car
FELLING TRAILERS,FELLING TRAILERS,TRAILER,Other
FERRARI,348 SPIDER,PASSENGER CAR,Passenger Car
FERRARI,612 SCAGLIETTI,PASSENGER CAR,Passenger Car
FORD,AEROSTAR,TRUCK,Single Unit Long-haul Truck
GMC,P3500,INCOMPLETE VEHICLE,School Bus
HARLEY DAVIDSON,CROSS BONES,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,CVO FAT BOY 2,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLSTN103 / SOFTAIL DELUXE,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLTRI / ROAD GLIDE,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLTRXSE / CVO ROAD GLIDE,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXST,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,NIGHTSTER,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,STREET GLIDE 103,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,TRI GLIDE ULTRA CLASSIC,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,XL1200NS / IRON 1200,MOTORCYCLE,Motorcycle
HONDA,CBR1000,MOTORCYCLE,Motorcycle
HONDA,GL1200 (GOLDWING),MOTORCYCLE,Motorcycle
HONDA,VT750 (SHADOW),MOTORCYCLE,Motorcycle
ISUZU,TROOPER,TRUCK,Single Unit Short-haul Truck
KAWASAKI,NINJA 500R,MOTORCYCLE,Motorcycle
KAWASAKI,VERSYS-X 300,MOTORCYCLE,Motorcycle
LAMBRETTA,UNO,MOTORCYCLE,Motorcycle
MERCEDES-BENZ,GLA-CLASS,PASSENGER CAR,Passenger Car
MERCURY,CAPRI,PASSENGER CAR,Passenger Car
MOTO GUZZI,BREVA 1200,MOTORCYCLE,Motorcycle
PREVOST,H3 COACH,BUS,School Bus
SATURN,LW1,PASSENGER CAR,Passenger Car
SATURN,RELAY,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
SMART,FORTWO ELECTRIC DRIVE,PASSENGER CAR,Passenger Car
SUBARU,GL,PASSENGER CAR,Passenger Car
SUZUKI,DR-Z400SL8,MOTORCYCLE,Motorcycle
SUZUKI,GSX1300R,MOTORCYCLE,Motorcycle
SUZUKI,VS1400GLP,MOTORCYCLE,Motorcycle
TRIUMPH,STREET TRIPLE,MOTORCYCLE,Motorcycle
TRIUMPH,THRUXTON,MOTORCYCLE,Motorcycle
TRIUMPH,THUNDERBIRD,MOTORCYCLE,Motorcycle
VICTORY,VISION EIGHT BALL,MOTORCYCLE,Motorcycle
VOLVO,960 SERIES,PASSENGER CAR,Passenger Car
YAMAHA,XT225/XT225C,MOTORCYCLE,Motorcycle
YAMAHA,XT250,MOTORCYCLE,Motorcycle
ZERO MOTORCYCLES,"S, SR, SP",MOTORCYCLE,Motorcycle
APRILIA,DORSODURO,MOTORCYCLE,Motorcycle
AUDI,E-TRON,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
BMW,850,PASSENGER CAR,Passenger Car
BMW,K75RT,MOTORCYCLE,Motorcycle
BMW,R 1200 R,MOTORCYCLE,Motorcycle
BMW,Z8,PASSENGER CAR,Passenger Car
CADI,KRYSTAL KOACH,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
CADIL,HEARSE,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
CHEV,EXPRESS G4500,INCOMPLETE VEHICLE,Transit Bus
DAEWOO,NUBIRA,PASSENGER CAR,Passenger Car
DODG,CAB/CHAS,INCOMPLETE VEHICLE,Combination Long-haul Truck
DUCATI,M900S4,MOTORCYCLE,Motorcycle
EAGLE,TALON,PASSENGER CAR,Passenger Car
FORD,E-250,BUS,Transit Bus
FORD,E350,INCOMPLETE VEHICLE,Combination Short-haul Truck
FORD,F5PU,INCOMPLETE VEHICLE,Light Commercial Truck
GMC,SAFARI,INCOMPLETE VEHICLE,Motor Home
HARLEY DAVIDSON,CVO FAT BOY,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,ELECTRA GLIDE STANDARD,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHR,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLS103 / SOFTAIL SLIM,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXLRS / LOW RIDER S,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,ROAD GLIDE CUSTOM,MOTORCYCLE,Motorcycle
HONDA,CB900 (919),MOTORCYCLE,Motorcycle
HONDA,CH80 (ELITE),MOTORCYCLE,Motorcycle
HONDA,VT1100C2 (SHADOW ACE),MOTORCYCLE,Motorcycle
HONDA,VTX1800F3 (VTX),MOTORCYCLE,Motorcycle
HUSQVARNA,TE,MOTORCYCLE,Motorcycle
JONWAY,YY150T-12,MOTORCYCLE,Motorcycle
KAWASAKI,CONCOURS,MOTORCYCLE,Motorcycle
KAWASAKI,NINJA ZX-10R,MOTORCYCLE,Motorcycle
KAWASAKI,NINJA ZX-14R,MOTORCYCLE,Motorcycle
LINCOLN,CORSAIR,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
MAZDA,B2600,TRUCK,Passenger Truck
MERCEDES-BENZ,500,PASSENGER CAR,Passenger Car
MERCEDES-BENZ,A-CLASS,PASSENGER CAR,Passenger Car
NORTON MOTORCYCLES,COMMANDO,MOTORCYCLE,Motorcycle
OSHH,SQUIRE BUS,INCOMPLETE VEHICLE,Other Buses
SUBARU,LOYALE,PASSENGER CAR,Passenger Car
SUBARU,SW,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
SUZUKI,SFV650L,MOTORCYCLE,Motorcycle
SUZUKI,SV1000K / SV1000SK,MOTORCYCLE,Motorcycle
SUZUKI,SV650,MOTORCYCLE,Motorcycle
SUZUKI,VL800 / VL800T / VL800C/VL800B,MOTORCYCLE,Motorcycle
SUZUKI,VS800,MOTORCYCLE,Motorcycle
TOYOTA,PICK-UP,PASSENGER CAR,Passenger Car
VOLVO,V90CC,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
BENTLEY,CONTINENTAL,PASSENGER CAR,Passenger Car
CHRYSLER,CONCORDE/LHS,PASSENGER CAR,Passenger Car
FISKER,KARMA,PASSENGER CAR,Passenger Car
GMC,VALUE VAN,TRUCK,Combination Long-haul Truck
HARLEY DAVIDSON,XG750A / STREET ROD,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,XLX,MOTORCYCLE,Motorcycle
MITSUBISHI,LANCER SPORTBACK,PASSENGER CAR,Passenger Car
NISSAN,200SX,PASSENGER CAR,Passenger Car
OLDSMOBILE,ACHIEVA,PASSENGER CAR,Passenger Car
